date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:51	29817/29817	---M--	200	added ('OK')	image/png	etag:H60LnS7sLSM+Bkx22nhnVnG6BM3oHaoVQ-GYxtfIkqA=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F12%2Fjt-dash-1024x474.png&w=3840&q=75	jumptask.io/_next/image/indexc0cc.html	(from https://jumptask.io/blog/mturk-vs-jumptask/)
12:32:51	46665/46665	---M--	200	added ('OK')	image/png	etag:H-EzAUze8ZXPgFafXeF9evGx7SkgqkwoRugIp9h++w4=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F12%2Fmturk-dash-1024x416.png&w=3840&q=75	jumptask.io/_next/image/index5373.html	(from https://jumptask.io/blog/mturk-vs-jumptask/)
12:32:51	415492/415492	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:49%20GMT	https://jumptask.io/blog/how-to-become-a-virtual-assistant/	jumptask.io/blog/how-to-become-a-virtual-assistant/index.html	(from https://jumptask.io/blog/how-to-make-money-online-for-beginners/)
12:32:52	18789/18789	---M--	200	added ('OK')	image/png	etag:65m+H123TayDqp2TrcaciRbd17uJqb8NdP4KqIWj+PY=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F12%2Fimage.png&w=3840&q=75	jumptask.io/_next/image/index55ef.html	(from https://jumptask.io/blog/what-is-gpt-site/)
12:32:53	160108/160108	---M--	200	added ('OK')	image/png	etag:IXW1wXXaNVA-m2HLbLwWfSojdIyRpDQqEE1tPVlRfkA=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F11%2Fimage-2.png&w=3840&q=75	jumptask.io/_next/image/indexe771.html	(from https://jumptask.io/blog/what-is-jumptask/)
12:32:54	212510/212510	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:52%20GMT	https://jumptask.io/blog/page/10/	jumptask.io/blog/page/10/index.html	(from https://jumptask.io/blog/page/11/)
12:32:54	226438/226438	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:52%20GMT	https://jumptask.io/blog/page/6/	jumptask.io/blog/page/6/index.html	(from https://jumptask.io/blog/page/5/)
12:32:56	25683/25683	---M--	200	added ('OK')	image/png	etag:nPZAURT7qLg3mYmQ3drlUnw01H-P0pDmRT+jPKFghac=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F04%2Fimage-1024x516.png&w=3840&q=75	jumptask.io/_next/image/index3736.html	(from https://jumptask.io/blog/apps-like-clickworker/)
12:32:56	459717/459717	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:53%20GMT	https://jumptask.io/blog/best-jobs-for-college-students/	jumptask.io/blog/best-jobs-for-college-students/index.html	(from https://jumptask.io/blog/how-to-earn-money-online-without-investment/)
12:32:56	410944/410944	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:54%20GMT	https://jumptask.io/blog/jobs-for-introverts/	jumptask.io/blog/jobs-for-introverts/index.html	(from https://jumptask.io/blog/how-to-become-freelancer/)
12:32:57	121386/121386	---M--	200	added ('OK')	image/png	etag:4xJ67DdEaLcoGhalxP-KBrddqHCIaYf2Ga5lo4-TC9o=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F04%2F2-1024x472.png&w=3840&q=75	jumptask.io/_next/image/indexfe63.html	(from https://jumptask.io/blog/apps-like-clickworker/)
12:32:58	486810/486810	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:32:55%20GMT	https://jumptask.io/blog/high-income-skills/	jumptask.io/blog/high-income-skills/index.html	(from https://jumptask.io/blog/how-to-become-freelancer/)
12:32:58	34744/34744	---M--	200	added ('OK')	image/png	etag:asXk9DP755WOqnMUtMW4zl0uk5jMOuVKmAxBtu1fghc=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Fmedium-1024x446.png&w=3840&q=75	jumptask.io/_next/image/indexff8f.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:32:58	80775/80775	---M--	200	added ('OK')	image/png	etag:yMa7r-NEOoRXHjJI7bd0LdzAq-JwTGXutSJySeeuPJY=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Fvocal-1024x502.png&w=3840&q=75	jumptask.io/_next/image/index6c4f.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:32:59	111170/111170	---M--	200	added ('OK')	image/png	etag:lCtWoCUzptFElFaN5lXmUNfT2WwyRUtKG81aWOQBTQo=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Ftextbroker-1024x518.png&w=3840&q=75	jumptask.io/_next/image/index09af.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:33:00	29988/29988	---M--	200	added ('OK')	image/png	etag:rUxncw5nbMliaE+6xCwK4LFYzh8SNftCyRWfpA0o1IM=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Fiwriter-1024x455.png&w=3840&q=75	jumptask.io/_next/image/indexd00b.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:33:01	126839/126839	---M--	200	added ('OK')	image/png	etag:M5kv+c3TL1onEFvSnuJiZMzlclwGeWSxgEI+cYxLvIQ=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Fupwork-1024x456.png&w=3840&q=75	jumptask.io/_next/image/index9964.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:33:01	102078/102078	---M--	200	added ('OK')	image/png	etag:9kKbApYk86Zwk4rqTnCA07AMp55RjEr1YrmMtCj03yU=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Ffiverr-1024x449.png&w=3840&q=75	jumptask.io/_next/image/index37a0.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:33:02	89670/89670	---M--	200	added ('OK')	image/png	etag:INowo0mtIrpsT21Rj7utcQPaYqK93BJfaq8aIS2musk=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F01%2Fproblogger-1024x561.png&w=3840&q=75	jumptask.io/_next/image/indexcf20.html	(from https://jumptask.io/blog/get-paid-to-write/)
12:33:02	28726/28726	---M--	200	added ('OK')	image/png	etag:YAEoPFKgHpLt1NBnjjwpxJLM8+gIG5oW+JVHG4HB8Zc=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2F65fd12-1024x633.png&w=3840&q=75	jumptask.io/_next/image/indexd381.html	(from https://jumptask.io/blog/2023-february-monthly-report/)
12:33:03	19054/19054	---M--	200	added ('OK')	image/png	etag:Eu3ecid4fPvkq0eqDQvoNhvLYvZpWu+WX4IrqARxn5Q=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2Fuser-base-growth-2022-1024x633.png&w=3840&q=75	jumptask.io/_next/image/indexb734.html	(from https://jumptask.io/blog/guide-to-jumptask/)
12:33:03	24526/24526	---M--	200	added ('OK')	image/png	etag:pBoKV2E-y657s5ZM3s-2xCWpGrsEbTRkuwO67+8oe5M=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2Fd8c013-1024x633.png&w=3840&q=75	jumptask.io/_next/image/index9447.html	(from https://jumptask.io/blog/2023-january-monthly-report/)
12:33:04	22633/22633	---M--	200	added ('OK')	image/png	etag:SXg7qbtR9Y26eG0pGNNH1M1tBiQSmJ-47m7hNL0NXLI=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2Fstaking-1024x429.png&w=3840&q=75	jumptask.io/_next/image/index9806.html	(from https://jumptask.io/blog/guide-to-jumptask/)
12:33:04	34193/34193	---M--	200	added ('OK')	image/png	etag:41lBB25qH9AJwkgrxkZNfjAQwsyVt1rWKvHss6cO2go=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2Fjumptask-business-chart-1024x573.png&w=3840&q=75	jumptask.io/_next/image/indexfac8.html	(from https://jumptask.io/blog/guide-to-jumptask/)
12:33:05	61108/61108	---M--	200	added ('OK')	image/jpeg	etag:Vbl0LXuTxYdV5slPW2MqaNzt49B2VSWrhY9vEY6Lnog=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2F2ed022.webp&w=3840&q=75	jumptask.io/_next/image/indexad96.html	(from https://jumptask.io/blog/introducing-jumptoken/)
12:33:05	35058/35058	---M--	200	added ('OK')	image/png	etag:LApdxtBxQ7I9X7yb88aPNlRi7vqLyHv4omaerAy2mcY=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2Fff1b68-1024x573.png&w=3840&q=75	jumptask.io/_next/image/index62be.html	(from https://jumptask.io/blog/introducing-jumptoken/)
12:33:06	110757/110757	---M--	200	added ('OK')	image/png	etag:e4WjjNGlPsNqpgp9C-os8e0mwCGnmFGNxfQohjA0Eio=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2F6cfbdc-1024x534.png&w=3840&q=75	jumptask.io/_next/image/index3d9d.html	(from https://jumptask.io/blog/jumptask-2022-winter-quests/)
12:33:07	208115/208115	---M--	200	added ('OK')	image/png	etag:A-j6lsCiyN8JRM1YvVToXSR1toVS8cnDj+tds+brCc0=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F08%2Fsuccess-story-1024x683.png&w=3840&q=75	jumptask.io/_next/image/index66c4.html	(from https://jumptask.io/blog/narayana-success-story/)
12:33:07	49045/49045	---M--	200	added ('OK')	image/jpeg	etag:aQuMr13Cn3IMzZjN4UmU9kTOOGEVI2VbTK5BYST8cUA=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F07%2Fhimal-success-story-1024x683.webp&w=3840&q=75	jumptask.io/_next/image/index3cfc.html	(from https://jumptask.io/blog/himal-success-story/)
12:33:09	16058/16058	---M--	200	added ('OK')	image/png	etag:LEpzcHeXfQ9cY--Kl-gSVeHm3tG6ERfhU-WQTmVGftU=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2Fjt2-1024x343.png&w=3840&q=75	jumptask.io/_next/image/index1217.html	(from https://jumptask.io/blog/how-to-earn-money-with-jumptask/)
12:33:09	16127/16127	---M--	200	added ('OK')	image/png	etag:q40cHOVsn0LJCW8VuFdgfI8K5zneyjB8MHLi82G6Tf4=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2Fjt1-1024x378.png&w=3840&q=75	jumptask.io/_next/image/index28fa.html	(from https://jumptask.io/blog/how-to-earn-money-with-jumptask/)
12:33:10	444762/444762	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:07%20GMT	https://jumptask.io/blog/online-jobs-for-teens/	jumptask.io/blog/online-jobs-for-teens/index.html	(from https://jumptask.io/blog/how-to-make-money-as-a-teen/)
12:33:10	14894/14894	---M--	200	added ('OK')	image/png	etag:I9zxRAo5hOvArrxbvGd4+WPTQl4je8dUsLVr6fLnPmk=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2Fjt3.png&w=3840&q=75	jumptask.io/_next/image/indexba5e.html	(from https://jumptask.io/blog/how-to-earn-money-with-jumptask/)
12:33:11	55604/55604	---M--	200	added ('OK')	image/png	etag:7ZwpNRUSM4p16uRFEJojnEU4TmaB7ul0v2X3SL06Kf0=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2Fjt4-1024x634.png&w=3840&q=75	jumptask.io/_next/image/index0472.html	(from https://jumptask.io/blog/how-to-earn-money-with-jumptask/)
12:33:11	12026/12026	---M--	200	added ('OK')	image/png	etag:-Hx1IejCP0s6msr2vECjC3hvpMUI0pIeDP63RtN7SvA=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2FScreenshot-2025-10-28-at-09.04.02-1024x267.png&w=3840&q=75	jumptask.io/_next/image/index79f8.html	(from https://jumptask.io/blog/how-to-make-money-fast-as-a-woman/)
12:33:12	21175/21175	---M--	200	added ('OK')	image/png	etag:lmh3A0bU8xan4tvcIETWcLxGYxe-GGCmpt3RY9RY6kU=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2FScreenshot-2025-10-22-at-09.09.28-1.png&w=3840&q=75	jumptask.io/_next/image/index4160.html	(from https://jumptask.io/blog/how-to-make-money-on-upwork/)
12:33:13	6672/6672	---M--	200	added ('OK')	image/png	etag:sdv5ZQ84r9bYXnfL86bMY+p7ejo9c5b+m31SxW0ibKg=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F10%2FScreenshot-2025-10-22-at-09.12.51.png&w=3840&q=75	jumptask.io/_next/image/indexd3b4.html	(from https://jumptask.io/blog/how-to-make-money-on-upwork/)
12:33:17	414542/414542	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:14%20GMT	https://jumptask.io/blog/get-paid-to-read-books/	jumptask.io/blog/get-paid-to-read-books/index.html	(from https://jumptask.io/blog/category/freelancing-ideas/page/2/)
12:33:17	499126/499126	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:13%20GMT	https://jumptask.io/earn-crypto-online/	jumptask.io/earn-crypto-online/index.html	(from https://jumptask.io/blog/best-crypto-podcasts/)
12:33:19	37/37	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Jan%202026%2017:33:17%20GMT	https://jumptask.io/blog/how-to-become-a-paid-product-tester/	jumptask.io/blog/how-to-become-a-paid-product-tester/index.html	(from https://jumptask.io/blog/jobs-that-help-people/)
12:33:21	405681/405681	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:18%20GMT	https://jumptask.io/blog/dropshipping-side-hustle/	jumptask.io/blog/dropshipping-side-hustle/index.html	(from https://jumptask.io/blog/category/side-hustle-ideas/page/2/)
12:33:23	29/29	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Jan%202026%2017:33:21%20GMT	https://jumptask.io/blog/how-to-make-money-on-twitter/	jumptask.io/blog/how-to-make-money-on-twitter/index.html	(from https://jumptask.io/blog/how-to-make-money-on-twitch/)
12:33:24	21404/21404	---M--	200	added ('OK')	image/png	etag:cNv5NkqDMS8HpYhRSA7kgbPN8fml6Xm2EC-MjCb3A4Y=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F03%2Ffb1-1024x465.png&w=3840&q=75	jumptask.io/_next/image/indexe8c7.html	(from https://jumptask.io/blog/how-to-make-money-on-facebook/)
12:33:25	515142/515142	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:19%20GMT	https://jumptask.io/become-a-partner/	jumptask.io/become-a-partner/index.html	(from https://jumptask.io/blog/graphic-design-side-hustle/)
12:33:26	21064/21064	---M--	200	added ('OK')	image/png	etag:fgW27a5GGViFlVbnZh59fAHhfD62OOUqKUkqRl1BMe4=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F03%2F1-1024x516.png&w=3840&q=75	jumptask.io/_next/image/index0491.html	(from https://jumptask.io/blog/how-to-make-money-on-facebook/)
12:33:27	21064/21064	---M--	200	added ('OK')	image/png	etag:fgW27a5GGViFlVbnZh59fAHhfD62OOUqKUkqRl1BMe4=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F11%2F1-1024x516.png&w=3840&q=75	jumptask.io/_next/image/index5d97.html	(from https://jumptask.io/blog/how-to-make-money-on-instagram/)
12:33:27	19492/19492	---M--	200	added ('OK')	image/png	etag:ELt0ls22RDB8CJ-Sg0aNbXZ4DGPByKg2t11ktojhG8Q=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2025%2F11%2F2-1024x796.png&w=3840&q=75	jumptask.io/_next/image/indexa3f6.html	(from https://jumptask.io/blog/how-to-make-money-on-instagram/)
12:33:29	123670/123670	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:28%20GMT	https://jumptask.io/contact-form/?utm_source=blog&utm_medium=cta_signup&utm_campaign=blogpost&utm_content=%20onlinebusinessideas	jumptask.io/contact-form/index5b77.html	(from https://jumptask.io/blog/online-business-ideas/)
12:33:30	123670/123670	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:28%20GMT	https://jumptask.io/contact-form/?utm_source=blog&utm_medium=cta_signup&utm_campaign=blogpost&utm_content=howtoincreasesocialmediaengagement	jumptask.io/contact-form/indexf2bc.html	(from https://jumptask.io/blog/how-to-increase-social-media-engagement/)
12:33:31	81871/81871	---M--	200	added ('OK')	image/png	etag:iBI54bSUAMfHS6Lpk+M3DYGGe+dxAIljWO2mmf0LjQw=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2024%2F11%2Fimage-1024x454.png&w=3840&q=75	jumptask.io/_next/image/indexc2cb.html	(from https://jumptask.io/blog/get-paid-watch-netflix/)
12:33:33	12935/12935	---M--	200	added ('OK')	image/png	etag:a6kYps68fdcFn8udEEbdUZRPPwKi3Bmw2HYTrxNjpvU=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2024%2F11%2FScreenshot-2025-12-09-at-16.10.44-1024x337.png&w=3840&q=75	jumptask.io/_next/image/index7311.html	(from https://jumptask.io/blog/get-paid-watch-netflix/)
12:33:35	123177/123177	---M--	200	added ('OK')	image/png	etag:encY9ixFT3AYYj24db0e+zWVKRbDFcaLMxGfyuIOYr0=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2024%2F11%2FScreenshot-2025-12-09-at-15.58.48-934x1024.png&w=3840&q=75	jumptask.io/_next/image/indexa3aa.html	(from https://jumptask.io/blog/get-paid-watch-netflix/)
12:33:35	227227/227227	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:33%20GMT	https://jumptask.io/blog/page/7/	jumptask.io/blog/page/7/index.html	(from https://jumptask.io/blog/page/6/)
12:33:36	224576/224576	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:35%20GMT	https://jumptask.io/blog/page/9/	jumptask.io/blog/page/9/index.html	(from https://jumptask.io/blog/page/10/)
12:33:37	9332/9332	---M--	200	added ('OK')	image/jpeg	etag:BVUdP1pD9saUD2Zs2MsTTFszS3Oc9KhYd+4Tv7TM0rU=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2FAdomas-1.jpg&w=384&q=70	jumptask.io/_next/image/indexf7f6.html	(from https://jumptask.io/blog/authors/adomas-ronkaitis/)
12:33:37	5480/5480	---M--	200	added ('OK')	image/jpeg	etag:CtLHom3BFMpBIB0URNyki8ZPnSSz-+GttST9Am+gk68=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2023%2F11%2FAdomas-1.jpg&w=256&q=70	jumptask.io/_next/image/index1980.html	(from https://jumptask.io/blog/what-are-crypto-faucets/)
12:33:40	227655/227655	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2017:33:39%20GMT	https://jumptask.io/blog/page/8/	jumptask.io/blog/page/8/index.html	(from https://jumptask.io/blog/page/7/)
12:33:44	121461/121461	---M--	200	added ('OK')	image/jpeg	etag:OVlxxhNWTZsKLF653t1ut1NcRLN2QlW9tVEIzGTCLOI=	https://jumptask.io/_next/image/?url=https%3A%2F%2Fwebassets-wordpress-prod.jumptask.io%2Fuploads%2F2024%2F06%2FBecome-a-partner-desktop.jpg&w=3840&q=70	jumptask.io/_next/image/index7590.html	(from https://jumptask.io/become-a-partner/)
